node1,node2
134,2135
2090,2530
2090,1260
2633,2011
2633,2812
2633,2182
1835,3496
1835,2011
1835,2182
1433,1026
1433,3386
1433,798
1433,1095
308,3112
308,9
308,2028
308,1456
308,2972
2031,2171
319,1273
319,29
1185,1000
1185,1521
1185,2769
320,259
11,624
11,659
625,659
625,700
625,3317
627,1057
627,1679
627,338
627,1270
627,1562
338,627
1562,355
1562,627
1562,1637
1562,631
1679,1569
1679,627
1679,1726
2440,2841
2440,2543
2674,1352
2674,159
2674,2066
2674,2543
631,1057
631,1562
631,383
1697,1664
1697,929
1697,1667
1697,804
1697,1703
1697,16
1697,1683
1697,1559
1697,3258
1697,1599
1599,2992
1599,1697
1599,671
1703,1697
1703,740
1703,3325
1703,1559
1664,1697
1664,3489
1664,740
1664,804
1664,2983
1664,1559
1664,3132
1667,1697
1667,740
1667,2943
164,3666
164,740
164,517
164,3391
1019,1256
1019,906
1019,1290
1019,926
1019,853
1019,862
1019,927
1443,1540
2529,2521
2529,2294
2536,2629
2536,1957
2536,3243
2536,3030
2536,502
221,2953
221,629
2544,2568
2544,3052
2544,3396
2174,636
2174,1573
2174,3508
2174,764
2174,2687
2233,2716
2233,2201
2233,636
2233,703
1690,1736
1690,1178
1690,995
995,1985
995,1178
995,1230
995,1231
995,1232
995,2673
995,1971
995,1495
995,1690
995,2139
995,956
995,2941
995,415
2655,1975
2666,2411
2666,451
2666,2453
2411,2666
750,244
843,568
843,2658
843,1101
843,575
281,858
281,460
281,3389
281,3062
875,3234
875,933
875,775
875,1192
875,554
875,2986
875,370
1841,564
1841,1741
63,153
63,210
63,1546
63,739
739,63
1954,321
1954,98
1954,2150
1954,2183
1954,2222
1954,978
98,2696
98,1954
98,615
978,664
978,1593
978,1954
978,1825
2222,1954
2222,3323
2222,2150
2222,3703
162,3029
162,173
162,775
2015,2034
2015,2092
2015,2327
1124,3303
1124,453
1124,1566
1124,1567
1567,1358
1567,1124
1567,1566
2216,2688
2216,2361
2216,2705
139,2361
139,188
577,2660
577,389
577,1532
577,401
577,2034
577,312
577,250
577,2492
577,1502
389,577
389,324
389,332
389,1937
389,185
1900,2492
2547,2492
350,770
350,2887
350,3487
350,201
350,427
350,111
350,180
350,664
350,730
350,351
180,3099
180,350
180,143
111,3362
111,350
730,1889
730,770
730,350
730,351
201,1990
201,427
201,143
201,1718
201,350
664,978
664,350
351,730
351,350
1593,1288
1593,978
1593,1461
1593,1116
1593,1437
2573,1942
1942,2573
2024,737
2024,427
2024,1932
2024,3472
2024,1778
2024,3263
2319,2131
2319,227
2319,2479
1359,1057
2367,2577
2367,1833
1833,2367
1462,1657
1462,1457
1657,1307
1657,1595
1657,1422
1657,1462
437,14
232,268
232,613
232,14
232,3015
746,299
746,14
242,574
242,14
242,1006
708,250
708,1116
708,14
31,250
31,1116
31,14
736,250
736,1116
736,14
384,14
613,2496
613,232
613,616
613,2571
613,268
613,14
613,2107
443,14
1908,2561
1908,1893
1908,1838
1908,1647
1908,1582
1908,2514
1908,442
1908,3324
1582,2017
1582,1545
1582,1908
1582,2677
1582,1909
1582,632
1582,1086
1909,632
1909,1545
1909,2677
1909,1582
1545,1086
1545,1909
1545,1582
1910,705
1910,2242
1910,2081
1910,1668
1910,2661
1910,2375
1910,2506
1910,2159
1910,2416
1910,2575
1910,2488
1910,2366
2416,2506
2416,1910
2416,2375
2506,2661
2506,2575
2506,2416
2506,1910
2506,2458
2506,2366
2242,2458
2242,2661
2242,1910
2375,2416
2375,3227
2375,2661
2375,1910
2488,1910
2575,2366
2575,2506
2575,2388
2575,1910
1250,3154
1250,1251
1250,3591
1250,399
1251,1250
1251,399
1425,3680
1425,684
1425,525
1425,1550
525,522
525,1419
525,684
525,2892
525,1425
525,1427
684,161
684,779
684,525
684,1550
684,1425
2571,2496
2571,613
2571,268
2571,1878
2571,2107
15,129
15,322
15,234
15,399
15,80
15,152
15,253
15,538
15,701
15,254
254,1176
254,15
152,1383
152,15
253,1815
253,2670
253,15
538,129
538,2309
538,487
538,1738
538,1036
538,15
538,2193
538,402
538,1204
538,2165
538,1689
80,3331
80,2044
80,15
1050,1389
1050,1171
1050,1492
1050,1591
1050,1306
1050,1499
1306,1050
1306,1499
1306,1310
1306,607
1492,1050
1492,1724
1171,1050
1393,2851
1393,1414
1393,1128
1393,1097
1393,905
1393,976
1393,2740
1393,1397
1393,1437
1393,1502
1097,1393
593,594
593,300
2509,1962
2509,2618
2509,517
2509,3287
1962,1827
1962,2509
1962,574
360,698
360,3694
360,151
1431,698
1431,861
1431,1412
1431,1181
1788,2178
1788,1795
1788,2181
1793,2178
1793,1795
1793,2082
1793,2181
1793,3650
1793,1775
1795,1793
1795,2178
1795,1794
1795,2082
1795,2181
1795,1775
1795,2545
1795,1788
2181,1793
2181,2178
2181,1795
2181,2890
2181,1788
2181,2143
2143,2181
343,1571
343,3363
343,1577
343,1098
343,530
343,1523
343,1303
343,1274
2347,2265
2347,2254
2347,1303
809,1222
809,1190
809,1639
809,297
809,1129
809,908
809,1229
809,812
809,1615
809,814
809,1044
809,1365
809,919
809,1080
1190,809
1190,1129
1190,1321
1229,809
1229,1615
1639,809
1639,1615
297,809
297,441
297,3049
297,1321
1222,2864
1222,809
1222,1129
1222,1321
1044,809
1044,812
1044,814
1044,1365
1044,1341
1615,809
1615,1229
1615,1639
812,809
812,814
812,1044
812,1365
812,1080
812,3420
812,1341
814,809
814,1321
814,1129
814,812
814,2729
814,1044
814,1365
814,2868
814,1080
919,809
919,908
919,1129
1080,809
1080,1129
1080,1321
1080,812
1080,814
1365,3682
1365,809
1365,812
1365,814
1365,1044
2193,129
2193,538
2193,2165
1204,2624
1204,129
1204,1153
1204,537
1204,538
2307,1939
2307,1772
2307,406
1772,2307
1772,2351
1939,3400
1939,2307
543,540
603,1640
603,3250
603,1047
603,540
603,670
62,324
62,2566
62,423
62,2474
62,332
62,945
62,2425
324,389
324,326
324,327
324,332
324,278
324,185
324,62
332,324
332,389
332,1064
332,3602
332,185
332,62
2566,2531
2566,62
2702,2624
2702,881
2702,2893
2203,881
2203,1411
2203,2405
2203,2397
2405,881
2405,2203
2405,2397
2405,1119
2454,2129
2454,881
2454,1058
2454,1342
1969,2051
1969,2363
1969,2200
1969,2309
2051,1969
2689,2209
2689,1975
170,250
170,4
639,584
639,250
639,1763
498,250
498,107
498,108
33,250
33,1701
33,1591
2419,2323
2419,492
2419,1268
1268,1186
1268,1414
1268,1898
1268,976
1268,1842
1268,2323
1268,2419
1268,788
1268,2140
1268,1757
2627,3166
2627,2423
2657,1161
2657,2423
2428,225
2428,1860
2428,2021
2428,44
2428,116
2428,760
2428,2042
2292,1899
2292,2140
2292,1111
2341,623
2341,559
2341,1842
2341,788
2341,1172
2341,2425
2341,1757
623,2341
623,1064
623,1937
623,1172
623,2140
623,637
788,3520
788,2341
788,1414
788,945
788,2323
788,1268
788,2425
1757,1842
1757,1268
1757,2341
1757,2221
1842,1757
1842,1268
1842,2341
2215,675
2215,551
2215,2057
2215,1877
2215,344
2215,2650
2346,1301
2346,1595
2346,397
2346,1967
1967,2346
1967,695
4,170
4,3701
789,1409
789,1206
789,415
2664,712
2664,2102
2664,3451
2664,189
2664,415
2103,2334
2103,415
1737,1736
1737,1178
1737,380
1737,415
1832,1831
1832,1836
1832,55
1832,2334
1832,415
1836,1832
1836,1831
1836,2334
1836,415
209,2704
209,2334
209,415
2353,2334
2353,415
712,2664
712,681
712,1036
712,1965
712,3216
712,54
712,219
712,415
759,161
759,99
759,292
759,23
759,93
759,95
93,725
93,759
95,161
95,1255
95,358
95,759
161,996
161,2311
161,713
161,684
161,759
161,1147
161,95
99,2592
99,2679
99,1255
99,1803
99,1613
99,2578
99,1619
99,759
99,1722
99,1852
292,904
292,3634
292,2784
292,759
194,673
673,194
1355,1640
1355,1648
1355,1047
1355,3322
1355,1148
1569,1609
1569,877
1569,1486
1569,430
1569,1008
1569,1073
1569,1010
1569,1011
1569,1587
1569,208
1569,1327
1569,1679
1569,1684
1569,1721
1569,1182
1569,1726
1609,1569
1721,1569
1726,1569
1726,1679
1726,3379
1726,1684
1726,314
1726,1182
1008,1569
1008,3026
1008,1011
1008,1486
1011,1008
1011,1569
1011,1010
877,1569
877,1578
877,1010
877,1651
877,2935
1587,1569
1182,1569
1182,1578
1182,1073
1182,1010
1182,1684
1182,3640
1182,1726
1701,832
1701,33
1701,3744
1701,36
1701,1591
832,1052
832,1701
1527,2561
1527,260
1527,1543
1527,909
1527,2076
1527,419
1527,2088
1527,2221
1527,827
1527,1086
1527,971
1527,1747
1527,211
1527,1240
1527,2524
1527,2525
1527,1894
1527,2420
1527,2166
2420,2169
2420,1527
1543,1324
1543,1527
2524,260
2524,1894
2524,2088
2524,2166
2524,1527
2525,2088
2525,1527
827,913
827,909
827,1894
827,1527
909,913
909,827
909,1894
909,1527
971,2166
971,1602
971,1326
971,1527
419,260
419,398
419,1326
419,1747
419,1527
419,248
419,2715
2088,1527
2088,776
2088,2167
2088,248
2088,2524
2088,2525
1867,1754
1867,1718
1754,3433
1754,1867
1754,1869
1754,2822
1869,2409
1869,1754
1869,3279
762,88
2458,2242
2458,2506
2458,2366
1812,1155
1812,1513
1812,783
1812,785
1812,3286
1812,2364
1812,862
1812,1407
1374,1548
1374,869
2502,717
2502,2605
951,1401
951,1554
951,2605
1280,955
1738,1264
1738,1689
1738,538
1738,219
38,3050
38,273
38,563
38,372
38,1689
38,219
846,781
846,2173
846,757
846,219
846,2204
846,1533
2612,2625
2612,1903
2612,724
2612,26
2612,3549
1903,3281
1903,3466
1903,2612
2625,2850
2625,2612
792,798
792,1095
798,1095
798,1105
798,792
798,1433
798,507
1565,1088
1565,899
1088,3632
1088,1565
2041,1744
2041,3740
2041,3711
1744,2041
2049,2218
2049,2306
2049,2410
2049,3647
2218,2049
2218,2021
2218,2337
2132,1837
2132,382
1837,2132
1837,2965
1837,382
2401,1988
1988,2401
1988,2934
1533,1730
1533,900
1533,970
1533,781
1533,846
1533,1277
144,444
144,188
144,2102
444,144
444,753
444,3178
2102,144
2102,2664
2102,189
2634,1876
2634,1197
1876,2634
847,710
847,967
847,1032
847,848
847,1402
847,1468
847,3327
1402,847
1388,848
1388,1025
1388,1586
1388,1027
1400,848
1400,967
1321,1222
1321,1190
1321,297
1321,814
1321,1041
1321,1080
1041,1321
2444,2257
2444,3531
2444,500
487,538
487,291
1036,712
1036,538
1036,1662
329,3651
329,237
654,1260
654,135
1586,1388
1595,1824
1595,3329
1595,836
1595,1862
1595,1863
1595,1576
1595,2346
1595,1964
1595,1776
1595,2675
1595,1301
1595,151
1595,1657
1301,960
1301,2346
1301,1595
1301,1266
2675,1824
2675,1862
2675,1256
2675,1964
2675,1595
151,1528
151,1595
151,360
1702,1161
1702,1199
1199,1702
1199,1550
2135,3299
2135,134
2135,2023
2135,2583
2135,2012
2135,2333
2023,2135
2243,2244
2243,2245
2243,831
831,2466
831,2243
831,885
2244,3290
2244,2243
2244,3221
2494,2867
2494,2063
2063,2494
1490,1488
1490,531
1490,206
1767,2257
1767,500
1768,2257
803,1563
803,53
803,357
803,1439
53,1563
53,1439
53,803
53,243
1563,53
1563,2840
1563,803
1563,357
1439,803
1439,53
890,18
890,866
866,18
866,3373
866,890
2136,2148
2148,2136
2148,3530
1937,389
1937,1064
1937,107
1937,623
1937,2293
1937,2942
930,1062
930,805
930,1254
1254,1464
1254,930
1254,1062
1254,3503
805,930
805,990
1541,1395
1395,1541
1395,3558
2530,2090
2530,2415
2665,2395
2395,2665
1894,2144
1894,909
1894,1527
1894,2970
1894,827
1894,2524
2144,1326
2144,1894
913,827
913,3156
913,909
985,1102
985,2066
985,2038
985,159
2084,3742
2084,2615
364,366
364,365
364,590
590,364
590,365
590,366
366,364
366,590
365,364
365,2112
365,2572
365,590
2572,2112
2572,365
1461,1288
1461,1357
1461,304
1461,1593
1461,954
450,954
450,646
450,2558
887,1531
887,983
854,1178
854,2211
854,2598
854,1231
956,995
956,3621
956,2598
956,1231
956,1178
1476,1178
1476,1277
1736,1737
1736,1178
1736,1690
1230,995
1230,3204
1230,2470
1230,2598
1230,1231
1230,1178
1231,1985
1231,995
1231,2086
1231,1230
1231,1232
1231,854
1231,1495
1231,1178
1231,956
1232,995
1232,2211
1232,2598
1232,1231
1232,3219
1232,1178
1034,1730
1034,1178
1034,3561
1745,2641
1745,2175
1719,1216
1719,1257
1719,2261
1719,1911
1719,2363
1719,2175
2249,2271
2249,3717
2249,2175
2250,1696
2250,2271
2250,1940
2250,2175
2087,1257
2087,2828
2087,2261
2087,1911
2087,2175
2206,1984
2206,1925
2206,2379
2206,2133
2206,2261
2206,1911
2206,2175
120,1184
120,1959
120,188
120,2175
1184,860
1184,844
1184,781
1184,141
1184,1362
1184,2199
1184,1784
1184,120
2199,1184
2199,1784
2199,2848
2199,2133
844,1184
844,934
844,974
844,55
844,1784
860,1184
860,934
860,1911
860,1940
860,3127
860,3225
2623,2113
1377,288
1377,313
1377,1642
1377,3470
1475,801
1475,1642
965,964
965,1253
965,966
965,1060
965,902
965,1673
965,1481
965,177
965,1140
965,981
965,1590
965,1432
1302,983
1002,1735
1002,3253
1002,2789
1002,983
2687,3267
2687,636
2687,764
2687,2174
2334,1832
2334,3467
2334,1836
2334,209
2334,2353
2334,1588
2334,54
2334,2103
2334,602
2334,2332
2334,1917
2334,1790
1917,2842
1917,1796
1917,2334
2324,1161
2324,2326
2149,2194
2149,1955
2149,2188
2149,2190
1955,2194
1955,2149
1955,2190
2188,2194
2188,2190
2188,2149
2188,2189
2394,2427
2394,2821
2128,2030
2128,2479
2479,2128
2479,2319
2030,2659
2030,743
2030,744
2030,2316
2030,2128
2030,2130
2030,2131
2030,2077
2130,2030
921,1265
921,1725
1725,1265
1725,921
1523,1060
1523,813
1523,815
1523,1136
1523,880
1523,343
815,880
815,3249
815,1523
880,1523
880,815
25,456
25,1897
25,778
25,20
25,1181
1959,120
1959,177
1959,2259
142,1283
142,227
142,1318
142,230
142,520
142,391
142,1547
142,823
2397,3674
2397,2203
2397,2405
1662,1036
2047,2111
1177,1519
1177,1627
1177,1180
1177,1620
1180,1177
1180,1620
1180,3689
1180,3617
1620,1177
1620,2811
1620,1180
2429,2624
2429,2152
2429,2281
2429,2667
2429,2317
2429,1143
2281,2795
2281,2429
2281,1134
2624,2277
2624,1931
2624,2317
2624,2702
2624,1204
2624,1878
2624,2429
2317,2624
2317,1353
2317,2429
2152,1277
2152,2429
1143,1404
1143,2165
1143,2429
1143,3164
2433,2437
2010,3495
2010,3550
2010,2447
1291,1548
849,1720
1720,3328
1720,849
1720,3440
878,1472
878,1023
1472,878
1489,177
1489,837
2466,2240
2466,1830
2466,831
2240,2466
2473,1192
2473,434
2473,2551
2473,551
334,267
334,20
339,1602
339,1549
339,270
339,495
339,342
1549,1602
1549,339
1602,339
1602,1549
1602,1326
1602,971
342,2016
342,776
342,1993
342,1800
342,270
342,495
342,2546
342,467
342,276
342,339
342,729
342,1945
1945,729
1945,1993
1945,342
2546,1993
2546,276
2546,342
1993,2546
1993,276
1993,342
1993,2998
1993,729
1993,1945
776,2088
776,1326
776,398
776,2166
776,342
56,778
56,1027
56,3730
56,967
2271,3074
2271,2249
2271,2250
2271,2252
2271,2259
2271,2238
2261,2759
2261,2087
2261,2259
2261,1719
2261,2206
1271,236
1271,997
1271,3247
997,1271
2511,2083
2511,2345
2511,2320
2511,2418
2511,2141
2083,299
2083,1827
2083,2511
2320,1853
2320,2511
2141,2418
2141,3036
2141,2511
2418,2345
2418,2141
2418,2718
2418,2511
2345,2418
2345,2005
2345,2511
1487,1528
1487,1532
925,1532
1826,689
1826,3291
1826,2630
1580,1625
1580,689
1580,1577
1625,1580
1066,36
1066,1052
1827,2083
1827,574
1827,1962
1827,299
1827,2224
1827,2110
1654,1338
1654,852
1654,855
852,1654
852,1015
855,1338
855,1654
1338,3375
1338,784
1338,1015
1338,917
1338,1654
1338,855
801,313
801,1475
801,1542
2471,2245
676,1056
676,1091
676,2896
676,1014
676,3353
676,605
121,1825
121,595
121,731
121,1990
1990,2888
1990,201
1990,233
1990,2093
1990,121
1307,1657
1307,1057
1554,901
1554,2792
1554,1552
1554,1553
1554,951
1554,1401
2647,2658
2647,2430
1249,1408
1249,1728
1249,1473
1249,1474
1249,1734
1249,793
1249,1054
1054,1249
1810,3713
1810,1766
2348,2682
2348,1783
662,181
662,518
2279,2579
2279,1806
1179,946
1179,3719
2328,1782
1849,2163
1849,2910
2163,1849
837,1489
837,1686
837,1007
1326,2144
1326,2434
1326,1602
1326,419
1326,776
1326,105
1326,971
1326,2161
1326,1747
1326,248
2161,2898
2161,1326
2161,2167
2434,105
2434,1326
2434,2160
2434,1747
2434,2069
248,419
248,2088
248,105
248,2957
248,398
248,1326
105,2434
105,3658
105,1326
105,3415
105,248
2556,1904
2556,858
1904,3456
1904,643
1904,3404
1904,2556
1904,3231
2112,2572
2112,365
1129,1222
1129,1190
1129,809
1129,814
1129,919
1129,1080
1129,26
2596,2680
2596,2669
2596,2686
2669,2596
2669,3390
2686,916
2686,2596
2686,101
1764,1938
1764,1770
1938,1764
1938,1765
1938,3236
1938,1770
1938,3506
1765,2948
1765,1938
1765,1770
1770,1938
1770,1764
1770,1765
30,2276
30,231
30,679
30,1148
30,285
679,32
679,3636
679,30
2091,1539
2091,2438
2091,585
2091,303
2091,1944
2091,2617
447,2960
447,1501
447,630
447,1471
630,408
630,3739
630,447
1501,1471
1501,693
1501,447
1779,3180
1779,2007
1780,2854
1780,2007
314,1726
314,1073
314,156
314,1684
314,1244
314,509
314,1596
1596,314
1596,1244
1596,348
2176,1914
2176,2535
2535,2176
2535,1668
1853,2320
1853,1861
1861,1853
1898,1268
1898,2140
1898,2108
1898,278
2140,3584
2140,1898
2140,623
2140,1268
2140,2292
2140,2108
1133,1666
1133,3098
1133,719
1666,1133
1666,719
1773,2545
1771,1696
1771,1872
1771,1775
1794,2178
1794,1795
1794,3720
1794,2545
1794,3067
1794,2908
97,439
388,2590
388,439
1624,3419
1624,1550
1158,3618
1158,1555
1158,1550
1419,525
1419,1550
1346,1272
1346,1281
1346,1451
663,496
663,2393
663,501
262,2914
262,266
262,1980
262,793
262,188
2372,2489
2372,1126
2372,3004
2372,2398
793,262
793,1691
793,1694
793,163
793,42
793,1069
793,1070
793,943
793,1455
793,1330
793,1715
793,1205
793,1334
793,1333
793,1467
793,959
793,1734
793,1110
793,856
793,1249
793,1380
793,1127
793,1139
959,793
959,1130
1694,793
1694,1455
1330,793
1330,1167
1455,1153
1455,1069
1455,1685
1455,793
1455,2780
1455,1694
1052,600
1052,832
1052,1066
1052,1051
1051,2576
1051,1052
1514,1333
1514,429
1369,1333
1708,1333
1146,1676
1146,820
820,1146
820,1115
820,1252
820,829
1077,1153
1266,836
1266,3206
1266,1576
1266,1301
1266,1663
481,9
481,3737
936,1515
2370,2321
2370,3414
67,729
2626,2656
2626,1843
2626,2399
2656,2626
2656,1699
2656,799
2016,1800
2016,467
2016,342
1394,3479
1394,967
957,967
1561,967
2108,1172
2108,1898
2108,2140
969,954
969,3135
2017,2677
2017,1582
2017,1479
1026,1105
1026,1433
269,24
2670,489
2670,253
2670,1815
301,46
301,489
301,238
1815,489
1815,238
1815,2670
1815,2671
1815,2973
1815,253
46,489
46,867
46,301
46,238
1658,884
187,462
187,2767
1911,290
1911,2087
1911,1098
1911,1719
1911,860
1911,2206
934,1353
934,844
934,940
934,1009
934,380
934,860
934,1631
1631,2598
1631,934
1631,2407
1631,2604
1631,2330
1648,3209
1648,1355
1648,3645
1193,1183
2179,321
2179,2150
2179,2183
1202,2853
1202,1183
2303,858
2303,2035
2303,1951
1951,2303
1396,970
974,2932
974,970
974,844
243,728
243,53
243,357
1072,1520
1072,354
1072,3104
1072,839
1149,1891
1149,1323
1149,912
1149,2044
1149,1150
32,3073
32,679
2184,2398
614,615
2630,1826
1847,1846
1847,1927
408,630
1769,1696
1769,2330
1769,3654
2330,1696
2330,2598
2330,1769
2330,2604
2330,1631
1706,1385
1706,1635
1706,799
1385,1706
1385,1653
1933,2660
1933,748
1933,36
748,1926
748,137
748,138
748,1933
748,1941
138,416
138,137
138,748
138,1713
138,115
138,1716
138,892
1774,1968
1774,2619
1774,1891
1774,990
1150,912
1150,1323
1150,1149
1150,1630
278,1898
278,324
278,3021
278,326
2043,2270
1985,2065
1985,3721
1985,995
1985,1231
1495,995
1495,1231
326,2770
326,324
326,278
326,327
185,324
185,389
185,332
327,324
327,326
327,1899
327,945
327,1532
1899,2292
1899,327
1064,952
1064,1937
1064,332
1064,623
1646,145
1646,943
1843,2626
1843,3294
993,973
973,993
973,802
534,313
1368,454
1368,991
504,702
702,504
2684,2809
2684,2523
2523,2684
2584,2632
2584,2924
2632,2584
2632,3364
1618,1112
1618,1220
1618,2343
2598,1230
2598,1232
2598,854
2598,3096
2598,2330
2598,956
2598,1631
2706,1752
2706,1138
2706,1640
2706,1046
1752,2706
2278,2284
2283,3276
2283,2284
1758,2412
1818,2073
1818,1813
1818,2029
2073,1818
2055,2352
2606,2337
2606,2662
2606,527
2606,2611
2606,2459
2459,553
2459,3427
2459,2606
553,123
553,2459
1746,1948
1948,1746
1464,1254
1464,200
1464,1100
1464,1021
1464,1470
626,261
626,687
626,2833
626,2869
626,3447
2164,515
2164,5
2164,2094
2164,1749
2164,2521
2094,3185
2094,2164
1749,2164
515,2891
515,2164
515,637
1804,2289
1804,1805
1804,3557
2289,3283
2289,1804
2289,1805
1805,2289
1805,1804
1926,748
1926,1941
1926,3382
137,416
137,138
137,748
416,137
416,138
416,2510
416,1713
416,1913
1941,748
1941,1926
1313,1005
1313,1655
1313,1382
1313,1623
1623,1313
1655,1313
1655,3699
795,865
795,794
795,3534
794,795
1416,922
1416,923
1233,922
1233,923
1196,840
1196,3547
1196,1038
840,1196
2648,1889
1966,1825
2005,2345
200,536
200,1891
200,1464
1043,1042
1043,1435
1043,3190
2134,2644
2644,2134
2209,2872
2209,2689
2209,3384
100,265
100,1611
100,3251
100,758
265,100
265,758
758,265
758,1980
758,3524
758,100
1980,262
1980,758
1980,2457
1980,2202
1980,3455
2115,2000
2115,276
275,464
279,464
1656,3501
1656,1710
1656,527
1656,2357
1656,3352
1656,731
1656,1822
1822,1656
1822,2662
2071,1809
1444,1442
1444,1135
1292,960
1292,3521
1292,1071
1292,2801
1292,1049
1292,1085
1085,2897
1085,1292
865,2560
865,1505
865,932
865,251
865,795
996,161
996,3502
996,1015
2311,2448
2311,161
2311,2285
2311,3361
1579,1103
241,763
241,2925
140,323
1021,1464
1100,1464
1216,1299
1216,1571
1216,1035
1216,1719
1474,1728
1474,1473
1474,380
1474,1249
2020,1857
578,482
578,1122
578,13
578,1333
578,1877
704,376
1264,1738
1264,1134
143,201
143,363
143,337
143,180
143,346
2703,2200
2703,1409
2703,1221
2703,3158
958,1409
1797,2200
1797,1409
1797,1221
379,176
379,2746
379,756
756,176
756,379
176,379
176,756
2305,321
2305,3573
2305,2150
2305,2183
1538,1724
1508,668
1508,1724
1441,3513
1441,1717
1441,1638
1441,941
1638,1441
2528,1858
1858,2528
1858,2481
1858,2856
1858,3514
2382,3504
2382,2013
2036,2696
1628,1175
1628,1063
1852,2592
1852,99
2578,3569
2578,99
2578,2679
1613,99
1613,1162
1613,1614
1613,784
1613,1619
1613,3359
2592,3242
2592,99
2592,1852
1619,99
1619,1613
1619,1614
1619,1722
1619,1723
1722,1619
1722,99
1722,1723
1722,3214
2679,2578
2679,99
1255,99
1255,358
1255,3516
1255,894
1255,95
2236,3341
2236,2435
2236,2262
2236,2542
2542,2236
2542,3133
2542,2262
2435,3028
2435,2236
2435,2262
2262,3731
2262,2435
2262,2236
2262,2542
1406,1463
1361,1463
1781,1819
1781,2663
2663,1781
2663,2229
1983,2078
1983,3527
17,146
77,337
337,346
337,363
337,77
337,143
340,709
340,529
340,341
529,709
529,340
529,341
341,529
341,340
341,709
709,529
709,340
709,341
509,314
509,3642
509,669
669,509
669,2790
2093,283
2093,3235
2093,1990
2268,1753
2268,2275
2268,2445
2268,2918
2445,2275
2445,2268
2275,1120
2275,2445
2275,2191
2275,2522
2275,2268
1753,2268
2522,2275
2522,3453
2191,362
2191,2275
123,553
421,3129
421,255
883,1665
883,1210
2011,2633
2011,1835
2011,2182
988,3488
988,1515
356,2717
356,190
356,510
1635,2824
1635,1706
1635,1214
2224,1827
2110,299
2110,1827
1310,1306
1310,1499
537,1204
537,357
537,606
58,536
58,1891
58,990
58,2495
990,58
990,805
990,1774
2495,2785
2495,1762
2495,2694
2495,58
2495,571
2075,1855
2170,1325
2170,2237
1175,3224
1175,1628
1175,1325
2254,3511
2254,2347
2254,2974
2254,2039
1879,1760
1879,2355
1879,2813
1879,763
693,648
693,531
693,1501
693,1471
648,693
648,3727
1633,1471
2384,2460
2460,2384
1454,1169
1454,524
37,563
372,273
372,38
372,2830
273,372
273,38
1989,2984
1989,1882
1989,3348
1882,1989
1172,2341
1172,623
1172,915
1172,1141
1172,2108
915,1172
915,1294
2293,1937
2293,3131
398,248
398,776
398,419
637,515
637,623
2160,2434
2160,1747
1583,2563
1583,900
1583,2396
1421,1417
1421,821
1417,1421
428,3684
428,302
428,432
428,433
428,598
428,184
302,432
302,428
302,598
432,165
432,428
432,302
432,433
432,3442
432,598
432,184
1145,3480
1145,1323
2107,2496
2107,1953
2107,613
2107,1865
2107,2571
2107,2574
2107,3700
2107,2046
1953,2107
1953,3334
1865,3257
1865,2107
2046,616
2046,2107
2046,268
2496,2571
2496,2107
2496,613
460,281
460,148
1878,2624
1878,2571
150,50
150,643
150,3692
1947,2557
1383,152
1383,1384
1383,1398
2558,450
2558,2514
646,450
646,3066
2138,2285
2138,1718
271,2056
271,2804
271,718
1252,1634
1252,1477
1252,907
1252,1485
1252,820
1252,918
1252,1115
1252,829
1252,830
907,3500
907,1252
918,3387
918,1252
829,962
829,1252
829,820
830,1252
1485,1252
1485,1159
1115,3646
1115,3083
1115,1252
1115,820
721,3449
721,188
755,3559
755,2058
755,188
755,757
755,1404
189,163
189,2664
189,42
189,395
189,3252
189,2102
189,188
1714,1458
1458,1714
1458,838
838,1458
1341,1044
1341,812
417,3425
417,508
417,317
317,417
317,508
317,3305
317,2326
2326,2324
2326,508
2326,317
1314,1529
2620,1972
1972,2620
363,337
363,346
363,143
670,3411
670,603
2205,3195
2205,1799
1820,2569
1820,2383
2569,1820
2569,3423
1730,1034
1730,1533
1996,1997
1997,3475
1997,1996
1520,354
1520,834
1520,839
1520,872
1520,873
1520,1258
1520,874
1520,1709
1520,1211
1520,1200
1520,1072
1520,1524
1520,1526
1520,920
1520,570
1520,59
1520,1245
1520,1246
920,2913
920,873
920,3629
920,1520
920,3248
920,3734
873,1520
873,3057
873,920
1211,1520
1211,1058
1211,3210
1211,1247
233,595
233,1990
196,216
196,195
196,707
1295,3048
1295,3037
1295,886
886,3526
886,1295
2678,2576
2678,2477
2678,3071
2477,3085
2477,2678
2576,1051
2576,2678
2189,2194
2189,2188
2189,2365
2189,2190
2190,1955
2190,2149
2190,2188
2190,2189
2190,2194
2190,2365
2365,2668
2365,2189
2365,2190
2194,1955
2194,3523
2194,2149
2194,2188
2194,2189
2194,2190
2067,1792
2067,3288
668,2562
668,1315
668,1508
668,263
668,2413
668,2414
668,975
668,310
668,2683
668,604
586,28
2432,1755
2432,3612
361,55
1834,1905
2622,2033
246,560
246,3594
2662,2606
2662,3388
2662,1822
2662,527
2351,3553
2351,1772
90,680
1154,819
1154,3084
1154,1531
2603,2776
2603,1756
2603,3445
2613,1756
1663,2504
1663,3220
1663,1266
1663,1756
2504,1536
2504,2667
2504,1663
941,1441
941,1717
2449,1881
2449,2450
2449,3652
2449,2158
1968,2619
1968,1774
1968,527
2619,1968
